id,name,stream_url,logo,genre,country,language,quality,type,is_active
tv_hispan_tv_iran,Hispan TV Iran,http://live.presstv.ir/hls/hispantv_5_482/index.m3u8,https://pbs.twimg.com/profile_images/1645382928422109184/lUdeHBAs_200x200.jpg,General,Internacional,es,Auto,tv,true
tv_3cat_info,3Cat Info,http://directes-tv-int.3catdirectes.cat/live-content/canal324-hls/master.m3u8,https://pbs.twimg.com/profile_images/1968163923477098496/blka6O_j_200x200.jpg,General,Internacional,es,Auto,tv,true
tv_bloomberg_europe_en,Bloomberg Europe EN,http://www.bloomberg.com/media-manifest/streams/eu.m3u8,https://pbs.twimg.com/profile_images/991792042094354432/DG1Ruupb_200x200.jpg,General,Perú,es,Auto,tv,true
tv_bloomberg_quicktake_en,Bloomberg Quicktake EN,http://www.bloomberg.com/media-manifest/streams/qt.m3u8,,General,Internacional,es,Auto,tv,true
tv_m95_marbella,M95 Marbella,http://limited2.todostreaming.es/live/m95-livestream.m3u8,,General,Argentina,es,Auto,tv,true
tv_estrella_tv_mexico,Estrella TV Mexico,http://cdn-uw2-prod.tsv2.amagi.tv/linear/amg00567-estrellamedia-estrellatv-estrellamedia/playlist.m3u8,,General,México,es,Auto,tv,true
tv_negocios_tv,Negocios TV,http://streaming013.gestec-video.com/hls/negociostv.m3u8,https://pbs.twimg.com/profile_images/1321367703731523584/bNMmbetI_200x200.jpg,General,Internacional,es,Auto,tv,true
tv_pequeradio_tv,Pequeradio TV,http://canadaremar2.todostreaming.es/live/peque-pequetv.m3u8,,General,Perú,es,Auto,tv,true
tv_america_tv_hd,America TV HD,http://live-evg5.tv360.bitel.com.pe/bitel/america_tv_abr/playlist.m3u8?uid=,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Am%C3%A9rica_Televisi%C3%B3n_%28Logo_2020%29.png/512px-Am%C3%A9rica_Televisi%C3%B3n_%28Logo_2020%29.png,General,Peru,es,HD,tv,true
tv_betev,betevé,http://cdnapisec.kaltura.com/p/2346171/sp/234617100/playManifest/entryId/1_vfibi2fe/protocol/https/format/applehttp/a.m3u8?referrer=aHR0cHM6Ly9iZXRldmUuY2F0,,General,Internacional,es,Auto,tv,true
tv_sam_ibiza,SAM Ibiza,http://hls1.eu.peppermindmedia.com/av:vod1/SAMibiza/index.fmp4.m3u8,,General,Internacional,es,Auto,tv,true
tv_morethansports_tv,MoreThanSports TV,http://mts1.iptv-playoutcenter.de/mts/mts-web/playlist.m3u8,,General,Internacional,es,Auto,tv,true
tv_adn40_mexico,ADN40 Mexico,http://mdstrm.com/live-stream-playlist/60b578b060947317de7b57ac.m3u8,https://pbs.twimg.com/profile_images/1748075997595828224/0ZNZsGJS_200x200.jpg,General,México,es,Auto,tv,true
tv_3abn_kids,3ABN Kids,http://3abn.bozztv.com/3abn2/Kids_live/smil:Kids_live.smil/playlist.m3u8,https://i.imgur.com/SUPQAok.png,General,Internacional,es,Auto,tv,true
tv_baby_shark_tv_720p,Baby Shark TV (720p),http://newidco-babysharktv-1-eu.rakuten.wurl.tv/playlist.m3u8,https://i.imgur.com/SbBKr8L.png,General,Argentina,es,Auto,tv,true
tv_babyfirst_spanish,BabyFirst Spanish,http://streams2.sofast.tv/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/be6f9eac-280e-4748-b866-2eb2463c1844/manifest.m3u8,https://i.imgur.com/WxLHBwu.png,General,Internacional,es,Auto,tv,true
tv_kartoon_channel,Kartoon Channel,http://cdn-apse1-prod.tsv2.amagi.tv/linear/amg01076-lightningintern-kartoonchannel-samsungnz/playlist.m3u8,https://i.imgur.com/1luzP3T.png,General,Argentina,es,Auto,tv,true
tv_moonbug_kids_1080p,Moonbug Kids (1080p),http://moonbug-rokuus.amagi.tv/playlist.m3u8,https://i.imgur.com/vZHtxQb.png,General,Internacional,es,Auto,tv,true
tv_nick_jr_east_720p,Nick Jr. East (720p),http://fl41.moveonjoy.com/NICK_JR/index.m3u8,https://i.imgur.com/KT4tdQs.png,General,Internacional,es,Auto,tv,true
tv_ninja_kidz_tv,Ninja Kidz TV,http://playworksdigital-ninjakidztv-1-us.xumo.wurl.tv/playlist.m3u8,https://i.imgur.com/7EngqUi.png,General,Internacional,es,SD,tv,true
tv_pbs_kids,PBS Kids,http://livestream.pbskids.org/out/v1/14507d931bbe48a69287e4850e53443c/est.m3u8,https://i.imgur.com/q4cUQKW.png,General,Internacional,es,Auto,tv,true
tv_pbs_kids_alaska_1080p,PBS Kids Alaska (1080p),http://livestream.pbskids.org/out/v1/94b88ad58fc14f84a9382341f1c00b82/akst.m3u8,https://i.imgur.com/ambc9le.png,General,Internacional,es,Auto,tv,true
tv_pbs_kids_easterncentral_720p,PBS Kids Eastern/Central (720p),http://2-fss-2.streamhoster.com/pl_140/amlst:200914-1298290/playlist.m3u8,https://i.imgur.com/ambc9le.png,General,Internacional,es,Auto,tv,true
tv_pbs_kids_hawaii,PBS Kids Hawaii,http://livestream.pbskids.org/out/v1/aa31792fee094b24b09045483f04d150/hast.m3u8,https://i.imgur.com/ambc9le.png,General,Internacional,es,Auto,tv,true
tv_pbs_kids_mountain_1080p,PBS Kids Mountain (1080p),http://livestream.pbskids.org/out/v1/3fe3030a2c8045a3932f4289d9eba3e6/mst.m3u8,https://i.imgur.com/ambc9le.png,General,Internacional,es,Auto,tv,true
tv_pbs_kids_pacific_1080p,PBS Kids Pacific (1080p),http://livestream.pbskids.org/out/v1/11f2e6b73eaa4887b3746cb863960e79/pst.m3u8,https://i.imgur.com/ambc9le.png,General,Internacional,es,Auto,tv,true
tv_super_simple_songs_1080p,Super Simple Songs (1080p),http://janson-supersimplesongs-1-us.roku.wurl.tv/playlist.m3u8,https://i.imgur.com/3k4F7O9.png,General,Perú,es,Auto,tv,true
tv_tom_and_jerry,Tom And Jerry,http://live20.bozztv.com/giatvplayout7/giatv-208314/playlist.m3u8,https://gia.tv/streams/pptv/208314.jpg?1750373428,General,Internacional,es,Auto,tv,true
tv_xtrema_cartoons,Xtrema Cartoons,http://stmv6.voxtvhd.com.br/xtremacartoons/xtremacartoons/playlist.m3u8,https://i.imgur.com/X2d8y4e.png,General,Argentina,es,HD,tv,true
tv_51_radio_tv_480p_geoblocked,51 Radio TV (480p) [Geo-blocked],http://wms.shared.streamshow.it/canale51/canale51/playlist.m3u8,https://www.51news.it/images/loghi/logo_tv_radio_51news.png,General,Internacional,es,Auto,tv,true
tv_activa_tv_720p,Activa TV (720p),http://streamtv.mediasector.es/hls/activatv/index.m3u8,https://i.imgur.com/VCUZKiw.png,General,Internacional,es,Auto,tv,true
tv_afrobeats_1080p,Afrobeats (1080p),http://stream.ecable.tv/afrobeats/index.m3u8,https://i.imgur.com/232ndRK.png,General,Internacional,es,Auto,tv,true
tv_axs_tv,AXS TV,http://fl41.moveonjoy.com/Axs_TV/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/AXS_TV_logo.svg/512px-AXS_TV_logo.svg.png,General,Internacional,es,Auto,tv,true
tv_bta_tv_720p,BTA TV (720p),http://cloud.fastchannel.es/manifiest/hls/prog9/btatv.m3u8,https://i.imgur.com/vygOosC.png,General,Internacional,es,Auto,tv,true
tv_cool_fm_989_720p,Cool FM 98.9 (720p),http://live2.tensila.com/cool-v-1.arubara/hls/master.m3u8,https://i.imgur.com/uGE6lZ2.png,General,Colombia,es,Auto,tv,true
tv_dasding_908_720p,DASDING 90.8 (720p),http://swrdasdingvr-hls.akamaized.net/hls/live/2018681/dasdingvr/master.m3u8,https://i.imgur.com/BmklHs8.png,General,Internacional,es,SD,tv,true
tv_dismar_radio_tv_720p,Dismar Radio TV (720p),http://rds3.desdeparaguay.net/dismartv/dismartv/playlist.m3u8,https://i.imgur.com/KOuxdMD.png,General,Argentina,es,SD,tv,true
tv_hype_visual_radio_1080p,Hype Visual Radio (1080p),http://streammix.alsolnet.com/hyperadio/live/playlist.m3u8,https://cdn.onlineradiobox.com/img/fblogo/1/97371.v21.png,General,Perú,es,Auto,tv,true
tv_kronehit_1080p,Kronehit (1080p),http://bitcdn-kronehit.bitmovin.com/v2/hls/playlist.m3u8,https://i.imgur.com/dQJQv1X.png,General,Internacional,es,Auto,tv,true
tv_la_que_buena_atlanta,La Que Buena Atlanta,http://streamyes.alsolnet.com/quebuenaatlanta/live/index.m3u8,https://iili.io/JysD2a4.png,General,Internacional,es,Auto,tv,true
tv_littoral_fm_720p,Littoral FM (720p),http://live.creacast.com/littoralfm-ch1/stream/playlist.m3u8,https://i.imgur.com/DCZKAQ1.png,General,Internacional,es,Auto,tv,true
tv_m2o_tv_1080p,m2o TV (1080p),http://4c4b867c89244861ac216426883d1ad0.msvdn.net/live/S62628868/uhdWBlkC1AoO/playlist.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Radio_m2o_-_Logo_2019.svg/512px-Radio_m2o_-_Logo_2019.svg.png,General,Internacional,es,HD,tv,true
tv_mezzo_1080p,Mezzo (1080p),http://viamotionhsi.netplus.ch/live/eds/mezzo/browser-HLS8/mezzo.m3u8,https://i.imgur.com/auNdGeW.png,General,Internacional,es,Auto,tv,true
tv_now_80s,Now 80's,http://lightning-now80s-samsungnz.amagi.tv/playlist.m3u8,https://i.imgur.com/YyPnMeB.png,General,Internacional,es,Auto,tv,true
tv_now_90s00s,NOW 90s00s,http://amg01076-amg01076c19-rakuten-gb-8653.playouts.now.amagi.tv/playlist/amg01076-lightning-now90s00s-rakutengb/playlist.m3u8,,General,Internacional,es,Auto,tv,true
tv_number_1_ask_720p,Number 1 Ask (720p),http://b01c02nl.mediatriple.net/videoonlylive/mtkgeuihrlfwlive/u_stream_5c9e18f9cea15_1/playlist.m3u8,https://i.imgur.com/slwbux7.png,General,Internacional,es,Auto,tv,true
tv_number_1_dance_720p,Number 1 Dance (720p),http://b01c02nl.mediatriple.net/videoonlylive/mtkgeuihrlfwlive/u_stream_5c9e2aa8acf44_1/playlist.m3u8,https://i.imgur.com/ZM4PSyq.png,General,Internacional,es,Auto,tv,true
tv_number_1_tv_720p,Number 1 TV (720p),http://b01c02nl.mediatriple.net/videoonlylive/mtkgeuihrlfwlive/broadcast_5c9e17cd59e8b.smil/playlist.m3u8,https://i.imgur.com/02cDIBi.png,General,Internacional,es,Auto,tv,true
tv_ondambiental_tv_360p,Ondambiental TV (360p),http://stmv4.voxtvhd.com.br/ondastereo/ondastereo/playlist.m3u8,https://i.imgur.com/u5804Au.jpg,General,Internacional,es,HD,tv,true
tv_pmc_royale_1080p,PMC Royale (1080p),http://pmcrohls.wns.live/hls/stream.m3u8,https://www.lyngsat.com/logo/tv/pp/pmc-royale-ch.png,General,Internacional,es,Auto,tv,true
tv_power_love_1080p,Power Love (1080p),http://livetv.powerapp.com.tr/plove/love.smil/playlist.m3u8,https://i.imgur.com/0RzUswR.png,General,Internacional,es,Auto,tv,true
tv_pridetv_latam_1080p,PRIDEtv LATAM (1080p),http://backend.energeek.cl/webtv/pridetvweb/index.m3u8?token=ZZDemoIPTVGH,https://neotv.cl/img/pridetv-512.png,General,Internacional,es,Auto,tv,true
tv_qello_concerts_by_stingray,Qello Concerts by Stingray,http://d39g1vxj2ef6in.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-rakuten-stitched/master.m3u8?ads.xumo_channelId=88883052,https://i.imgur.com/IRyFTWq.png,General,Colombia,es,Auto,tv,true
